model,repeat,case_id,complexity,category,evaluation_slice,augmentation,augmentation_type,strategy,P@5,R@5,F1@5,DCG@5,IDCG@5,nDCG@5,P@10,R@10,F1@10,DCG@10,IDCG@10,nDCG@10,P@15,R@15,F1@15,DCG@15,IDCG@15,nDCG@15,MAP,MRR
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HOMELESS_003,simple,คนเร่ร่อน/ไร้ที่อยู่,,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HOMELESS_003,simple,คนเร่ร่อน/ไร้ที่อยู่,,,original,naive_rag,0.2,0.5,0.28571428571428575,1.1605584217036249,4.892789260714372,0.23719771276929622,0.2,1.0,0.33333333333333337,2.2291799830276915,4.892789260714372,0.4556051495874604,0.13333333333333333,1.0,0.23529411764705882,2.2291799830276915,4.892789260714372,0.4556051495874604,0.26666666666666666,0.2
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HOMELESS_003,simple,คนเร่ร่อน/ไร้ที่อยู่,,,original,hyde,0.0,0.0,0.0,0.0,3.0,0.0,0.1,1.0,0.18181818181818182,1.0686215613240666,3.0,0.3562071871080222,0.06666666666666667,1.0,0.125,1.0686215613240666,3.0,0.3562071871080222,0.16666666666666666,0.16666666666666666
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HOMELESS_003,simple,คนเร่ร่อน/ไร้ที่อยู่,,,original,basic,0.2,0.3333333333333333,0.25,1.2920296742201793,5.392789260714372,0.23958467719708867,0.2,0.6666666666666666,0.30769230769230765,2.360651235544246,5.392789260714372,0.4377421629918346,0.2,1.0,0.33333333333333337,2.616609260354062,5.392789260714372,0.48520517562509846,0.26587301587301587,0.25
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HOMELESS_003,simple,คนเร่ร่อน/ไร้ที่อยู่,,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HOMELESS_003,simple,คนเร่ร่อน/ไร้ที่อยู่,,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,4.892789260714372,0.0,0.2,1.0,0.33333333333333337,1.84948461734913,4.892789260714372,0.378002100396839,0.13333333333333333,1.0,0.23529411764705882,1.84948461734913,4.892789260714372,0.378002100396839,0.1736111111111111,0.125
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HOMELESS_003,simple,คนเร่ร่อน/ไร้ที่อยู่,,,original,h2l-hyde,0.2,1.0,0.33333333333333337,1.2920296742201793,3.0,0.4306765580733931,0.1,1.0,0.18181818181818182,1.2920296742201793,3.0,0.4306765580733931,0.06666666666666667,1.0,0.125,1.2920296742201793,3.0,0.4306765580733931,0.25,0.25
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HOMELESS_003,simple,คนเร่ร่อน/ไร้ที่อยู่,,,original,h2l-hybrid,0.4,1.0,0.5714285714285715,2.660558421703625,4.892789260714372,0.5437713091520254,0.2,1.0,0.33333333333333337,2.660558421703625,4.892789260714372,0.5437713091520254,0.13333333333333333,1.0,0.23529411764705882,2.660558421703625,4.892789260714372,0.5437713091520254,0.3666666666666667,0.3333333333333333
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_006,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,bm25_only,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.18181818181818182,0.3333333333333333,1.0,0.3333333333333333,0.06666666666666667,1.0,0.125,0.3333333333333333,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_006,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_006,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_006,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_006,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,h2l-bm25,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.18181818181818182,0.3333333333333333,1.0,0.3333333333333333,0.06666666666666667,1.0,0.125,0.3333333333333333,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_006,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_006,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_006,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_008,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_008,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_008,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_008,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_008,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_008,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_008,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_008,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_009,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_009,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_009,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_009,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,basic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,1.0,0.125,0.25,1.0,0.25,0.06666666666666667,0.06666666666666667
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_009,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_009,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_009,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,MENTAL_009,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,,,original,h2l-hybrid,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,1.0,0.125,0.25,1.0,0.25,0.06666666666666667,0.06666666666666667
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,SUBSTANCE_003,simple,ผู้ประสบปัญหายาเสพติด,,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,SUBSTANCE_003,simple,ผู้ประสบปัญหายาเสพติด,,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,SUBSTANCE_003,simple,ผู้ประสบปัญหายาเสพติด,,,original,hyde,0.2,1.0,0.33333333333333337,0.5,1.0,0.5,0.1,1.0,0.18181818181818182,0.5,1.0,0.5,0.06666666666666667,1.0,0.125,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,SUBSTANCE_003,simple,ผู้ประสบปัญหายาเสพติด,,,original,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,SUBSTANCE_003,simple,ผู้ประสบปัญหายาเสพติด,,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,SUBSTANCE_003,simple,ผู้ประสบปัญหายาเสพติด,,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,SUBSTANCE_003,simple,ผู้ประสบปัญหายาเสพติด,,,original,h2l-hyde,0.2,1.0,0.33333333333333337,0.38685280723454163,1.0,0.38685280723454163,0.1,1.0,0.18181818181818182,0.38685280723454163,1.0,0.38685280723454163,0.06666666666666667,1.0,0.125,0.38685280723454163,1.0,0.38685280723454163,0.2,0.2
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,SUBSTANCE_003,simple,ผู้ประสบปัญหายาเสพติด,,,original,h2l-hybrid,0.2,1.0,0.33333333333333337,0.5,1.0,0.5,0.1,1.0,0.18181818181818182,0.5,1.0,0.5,0.06666666666666667,1.0,0.125,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,bm25_only,0.2,0.5,0.28571428571428575,0.6309297535714575,1.6309297535714575,0.38685280723454163,0.2,1.0,0.33333333333333337,0.9871369406794797,1.6309297535714575,0.6052602440527057,0.13333333333333333,1.0,0.23529411764705882,0.9871369406794797,1.6309297535714575,0.6052602440527057,0.41666666666666663,0.5
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,naive_rag,0.2,1.0,0.33333333333333337,0.6309297535714575,1.0,0.6309297535714575,0.1,1.0,0.18181818181818182,0.6309297535714575,1.0,0.6309297535714575,0.06666666666666667,1.0,0.125,0.6309297535714575,1.0,0.6309297535714575,0.5,0.5
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,hyde,0.2,1.0,0.33333333333333337,0.5,1.0,0.5,0.1,1.0,0.18181818181818182,0.5,1.0,0.5,0.06666666666666667,1.0,0.125,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,basic,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.18181818181818182,0.3010299956639812,1.0,0.3010299956639812,0.06666666666666667,1.0,0.125,0.3010299956639812,1.0,0.3010299956639812,0.1111111111111111,0.1111111111111111
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-bm25,0.2,0.5,0.28571428571428575,0.6309297535714575,1.6309297535714575,0.38685280723454163,0.2,1.0,0.33333333333333337,0.9463946303571863,1.6309297535714575,0.5802792108518124,0.13333333333333333,1.0,0.23529411764705882,0.9463946303571863,1.6309297535714575,0.5802792108518124,0.375,0.5
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-naive_rag,0.2,1.0,0.33333333333333337,0.6309297535714575,1.0,0.6309297535714575,0.1,1.0,0.18181818181818182,0.6309297535714575,1.0,0.6309297535714575,0.06666666666666667,1.0,0.125,0.6309297535714575,1.0,0.6309297535714575,0.5,0.5
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-hyde,0.2,1.0,0.33333333333333337,0.43067655807339306,1.0,0.43067655807339306,0.1,1.0,0.18181818181818182,0.43067655807339306,1.0,0.43067655807339306,0.06666666666666667,1.0,0.125,0.43067655807339306,1.0,0.43067655807339306,0.25,0.25
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-hybrid,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.18181818181818182,0.3010299956639812,1.0,0.3010299956639812,0.06666666666666667,1.0,0.125,0.3010299956639812,1.0,0.3010299956639812,0.1111111111111111,0.1111111111111111
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-hyde,0.2,1.0,0.33333333333333337,0.38685280723454163,1.0,0.38685280723454163,0.1,1.0,0.18181818181818182,0.38685280723454163,1.0,0.38685280723454163,0.06666666666666667,1.0,0.125,0.38685280723454163,1.0,0.38685280723454163,0.2,0.2
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,original,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,,,original,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,,,original,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,,,original,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,,,original,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
